域名	解析IP	开放端口	WEB服务器	网站状态
mx.263.net	38.123.104.45,38.123.104.46,38.123.104.43	-	端口未开放	端口未开放
netmeeting.263.net	211.150.68.131	-	端口未开放	端口未开放
partner.263.net	211.150.76.74	-	端口未开放	端口未开放
pop.263.net	38.123.104.42	80,443	nginx	80:正常访问
pop3.263.net	38.123.104.42	80,443	nginx	80:正常访问
sc.263.net	211.150.76.123	80,443	nginx/1.14.1	80:正常访问
smtp.263.net	38.123.104.66	-	端口未开放	端口未开放
sv.263.net	211.150.124.41	-	端口未开放	端口未开放
support.263.net	182.92.27.178	80	Tengine	80:正常访问
m3.263.net	120.25.129.69	-	端口未开放	端口未开放
m0.263.net	211.150.72.199	-	端口未开放	端口未开放
vc.263.net	38.123.104.44	80,443	Apache	80:正常访问
upload.263.net	211.150.124.41	-	端口未开放	端口未开放
ws.263.net	211.150.74.104	-	端口未开放	端口未开放
we.263.net	211.150.76.65	80	Apache-Coyote/1.1	80:(400) 错误的请求
cloud.263.net	211.157.131.247	-	端口未开放	端口未开放
drive.263.net	211.150.64.54	80,443	nginx	80:正常访问
meet.263.net	211.150.76.123	80,443	nginx/1.14.1	80:正常访问
real.263.net	211.150.124.44	-	端口未开放	端口未开放
solution.263.net	211.150.76.86	80	Apache-Coyote/1.1	80:正常访问
match.263.net	211.150.121.20	-	端口未开放	端口未开放
salt.263.net	192.168.195.188	-	端口未开放	端口未开放
born.263.net	211.150.72.37	-	端口未开放	端口未开放
ally.263.net	211.150.98.12	-	端口未开放	端口未开放
antispam.263.net	38.123.104.42	80,443	nginx	80:正常访问
cctest.263.net	119.61.2.150	80,443	获取失败	80:-
gitlab.263.net	211.150.64.193	-	端口未开放	端口未开放
hdtest.263.net	211.150.96.29	-	端口未开放	端口未开放
huiyi.263.net	211.150.124.123	80	Apache-Coyote/1.1	80:(400) 错误的请求
itest.263.net	119.61.2.138	80,443	nginx/1.14.1	80:正常访问
im1.263.net	211.150.74.117	-	端口未开放	端口未开放
im2.263.net	211.150.74.119	-	端口未开放	端口未开放
jira.263.net	211.150.64.24	80	nginx/1.2.7	80:(403) 已禁止
logcenter.263.net	192.168.195.186,192.168.195.187,192.168.195.184,192.168.195.185	-	端口未开放	端口未开放
mmail.263.net	211.150.98.21	-	端口未开放	端口未开放
preview.263.net	211.150.65.27	80,443	nginx/1.8.0	80:正常访问
query.263.net	211.150.64.82	-	端口未开放	端口未开放
smsc.263.net	211.150.96.94,211.150.96.95	-	端口未开放	端口未开放
super.263.net	211.150.72.148	-	端口未开放	端口未开放
wenjuan.263.net	211.150.76.81	80	Apache/2.4.10 (Unix)	80:(503) 服务器不可用
webim.263.net	211.150.121.78	-	端口未开放	端口未开放
xiaoming.263.net	211.150.89.24	80,443	nginx	80:正常访问
yulong.263.net	211.150.76.64	80	nginx/1.14.1	80:正常访问
dx.263.net	120.27.244.164	80,443	Apache-Coyote/1.1	80:(404) 未找到
uc.263.net	211.150.64.54	80,443	nginx	80:(404) 未找到
wm.263.net	211.150.76.64	80	nginx/1.14.1	80:正常访问
sf.263.net	211.150.76.123	80,443	nginx/1.14.1	80:正常访问
ea.263.net	211.150.64.45	443	获取失败	443:-
ha.263.net	211.150.122.34	-	端口未开放	端口未开放
ka.263.net	211.150.74.243	-	端口未开放	端口未开放
cma.263.net	211.150.77.109	80,443	nginx/1.14.1	80:正常访问
eas.263.net	211.150.82.66	80,443	获取失败	80:-
ens.263.net	211.150.65.25	80	nginx	80:正常访问
mgw.263.net	211.150.122.45	-	端口未开放	端口未开放
mxw.263.net	38.123.104.43,38.123.104.46,38.123.104.45	-	端口未开放	端口未开放
ngn.263.net	211.150.120.14	-	端口未开放	端口未开放
ocs.263.net	211.150.82.45	80,443	获取失败	80:-
oem.263.net	211.150.98.104	-	端口未开放	端口未开放
pca.263.net	211.150.98.22	-	端口未开放	端口未开放
pfm.263.net	211.150.72.30	-	端口未开放	端口未开放
pha.263.net	211.150.76.86	80	Apache-Coyote/1.1	80:正常访问
qjn.263.net	211.150.76.64	80	nginx/1.14.1	80:正常访问
sav.263.net	192.168.82.7	-	端口未开放	端口未开放
vca.263.net	38.123.104.44	80,443	Apache	80:正常访问
vcs.263.net	211.150.77.109	80,443	nginx/1.14.1	80:(404) 未找到
vcp.263.net	211.150.68.78,211.150.68.77	80,443	获取失败	80:-
ytx.263.net	38.123.104.42	80,443	nginx	80:正常访问
zms.263.net	47.105.130.208	80,443	nginx/1.15.3	80:正常访问
uma.263.net	211.150.77.109	80,443	nginx/1.14.1	80:尝试自动重定向的次数太多
wm3.263.net	211.150.64.134	-	端口未开放	端口未开放
acs2.263.net	211.150.76.66	80	nginx/1.14.1	80:正常访问
cfld.263.net	211.150.76.123	80,443	nginx/1.14.1	80:正常访问
dis2.263.net	211.150.124.39	80,443		80:正常访问
fbac.263.net	211.150.76.64	80	nginx/1.14.1	80:正常访问
g1wm.263.net	211.150.72.12,211.150.72.11,211.150.72.14	-	端口未开放	端口未开放
gpqq.263.net	211.157.130.27,211.157.130.26	80,443	nginx	80:正常访问
hfyz.263.net	211.150.89.24	80,443	nginx	80:正常访问
hywh.263.net	211.150.89.24	80,443	nginx	80:正常访问
hylp.263.net	211.150.84.188	80	Apache	80:正常访问
idev.263.net	211.150.68.142	80,443	nginx/1.8.1	80:正常访问
ius1.263.net	211.150.121.34	-	端口未开放	端口未开放
jcjy.263.net	211.150.89.24	80,443	nginx	80:正常访问
khty.263.net	211.150.123.11	-	端口未开放	端口未开放
lobo.263.net	211.150.89.24	80,443	nginx	80:正常访问
m3e7.263.net	113.105.168.7	-	端口未开放	端口未开放
m3e6.263.net	120.25.129.69	-	端口未开放	端口未开放
mlw2.263.net	211.150.89.24	80,443	nginx	80:正常访问
mlw3.263.net	211.150.89.24	80,443	nginx	80:正常访问
mlw5.263.net	211.150.89.24	80,443	nginx	80:正常访问
mlw8.263.net	211.150.89.24	80,443	nginx	80:正常访问
mlw1.263.net	211.150.89.24	80,443	nginx	80:正常访问
mlw4.263.net	211.150.89.24	80,443	nginx	80:正常访问
mlw7.263.net	211.150.89.24	80,443	nginx	80:正常访问
mlw6.263.net	211.150.89.24	80,443	nginx	80:正常访问
popw.263.net	38.123.104.42	80,443	nginx	80:正常访问
qmkj.263.net	211.150.89.24	80,443	nginx	80:正常访问
qxzx.263.net	211.150.89.24	80,443	nginx	80:正常访问
rcyp.263.net	211.150.74.243	-	端口未开放	端口未开放
sgjt.263.net	211.150.89.24	80,443	nginx	80:正常访问
tgzx.263.net	211.150.89.24	80,443	nginx	80:正常访问
ucrm.263.net	211.150.98.121	-	端口未开放	端口未开放
vapk.263.net	211.150.77.109	80,443	nginx/1.14.1	80:正常访问
whzr.263.net	211.150.89.24	80,443	nginx	80:正常访问
wm2s.263.net	211.150.64.137	-	端口未开放	端口未开放
wmjs.263.net	211.150.65.178	-	端口未开放	端口未开放
wwp0.263.net	211.150.98.21,211.150.98.22	-	端口未开放	端口未开放
wwp1.263.net	211.150.98.22,211.150.98.21	-	端口未开放	端口未开放
xgzx.263.net	211.150.89.24	80,443	nginx	80:正常访问
yxlp.263.net	211.150.84.188	80	Apache	80:正常访问
yzhz.263.net	211.150.89.24	80,443	nginx	80:正常访问
zcjy.263.net	211.150.89.24	80,443	nginx	80:正常访问
zj31.263.net	211.150.89.24	80,443	nginx	80:正常访问
wm2e133.263.net	211.150.65.24	80,443	获取失败	80:-
wm2e13.263.net	211.150.65.24	80,443	获取失败	80:-
m2e17.263.net	211.150.65.24	80,443	获取失败	80:-
www.263.net	38.123.104.42	80,443	获取失败	80:-
wm1gmail.263.net	211.150.65.196	80	获取失败	80:-
wm2e19.263.net	211.150.65.24	80,443	获取失败	80:-
m2.263.net	211.150.65.23	80,443	获取失败	80:-
wm1e14.263.net	211.150.65.24	80,443	获取失败	80:-
wm2e17.263.net	211.150.65.24	80,443	获取失败	80:-
wm2mm.263.net	211.150.65.23	80,443	获取失败	80:-
wm2e16.263.net	211.150.65.24	80,443	获取失败	80:-
wm1e13.263.net	211.150.65.24	80,443	获取失败	80:-
m2e133.263.net	211.150.65.24	80,443	获取失败	80:-
wm2e15.263.net	211.150.65.24	80,443	获取失败	80:-
wm2gmail.263.net	211.150.65.23	80,443	获取失败	80:-
wm1mm.263.net	211.150.65.23	80,443	获取失败	80:-
wmbeta.263.net	211.150.65.23	80,443	获取失败	80:-
pan.263.net	211.150.64.54	80,443	获取失败	80:-
wm2e132.263.net	211.150.65.24	80,443	获取失败	80:-
m1.263.net	211.150.65.23	80,443	获取失败	80:-
store.263.net	211.150.66.118	80	获取失败	80:-
