域名	解析IP	开放端口	WEB服务器	网站状态
hwy.cainiao.com	203.119.214.123	80,443	Tengine/Aserver	80:(404) 未找到
lms.cainiao.com	203.119.214.125	80,443	Tengine/Aserver	80:正常访问
ods.cainiao.com	203.119.215.106	80,443	Tengine/Aserver	80:正常访问
pxy.cainiao.com	203.119.244.125	80,443	Tengine/Aserver	80:(404) 未找到
pms.cainiao.com	203.119.244.125	80,443	获取失败	80:-
ucs.cainiao.com	203.119.214.123	80,443	Tengine/Aserver	80:正常访问
scm.cainiao.com	203.119.244.125	80,443	Tengine	80:正常访问
dic.cainiao.com	203.119.207.250	80,443	Tengine/Aserver	80:正常访问
wms.cainiao.com	203.119.207.250	80,443	Tengine/Aserver	80:正常访问
zoo.cainiao.com	117.91.178.229,117.91.178.226,117.91.179.228,117.91.178.227,117.91.179.223,117.91.178.233,117.91.179.227,117.91.179.229,117.91.178.228,117.91.179.224,117.91.179.226,117.91.178.231,117.91.179.222,117.91.179.225	80,443	Tengine	80:正常访问
ykc.cainiao.com	203.119.214.123	80,443	Tengine	80:正常访问
yms.cainiao.com	106.11.248.2,140.205.248.8,140.205.61.87,106.11.61.141	80,443	获取失败	80:-
apim.cainiao.com	106.11.248.2	80,443	Tengine/Aserver	80:(403) 已禁止
cbbs.cainiao.com	203.119.213.250	80,443	Tengine/Aserver	80:(404) 未找到
cntr.cainiao.com	203.119.215.106	80,443	Tengine/Aserver	80:正常访问
coll.cainiao.com	106.11.209.173	-	端口未开放	端口未开放
dops.cainiao.com	106.11.209.173	-	端口未开放	端口未开放
gsls.cainiao.com	117.91.179.229,117.91.179.227,117.91.179.223,61.160.204.118,117.91.179.228,117.91.179.222	80,443	Tengine	80:正常访问
gscb.cainiao.com	106.11.210.201	-	端口未开放	端口未开放
idop.cainiao.com	11.21.95.179	-	端口未开放	端口未开放
iots.cainiao.com	203.119.201.169,203.119.204.177,203.119.217.91,203.119.216.162	80	获取失败	80:-
iwis.cainiao.com	100.67.79.138	-	端口未开放	端口未开放
lecp.cainiao.com	140.205.155.56	80	Tengine	80:(500) 内部服务器错误
lmap.cainiao.com	106.11.209.173	-	端口未开放	端口未开放
lwms.cainiao.com	121.199.174.68	-	端口未开放	端口未开放
nasa.cainiao.com	203.119.205.247	80,443	Tengine	80:正常访问
tars.cainiao.com	203.119.244.124	80,443	Tengine/Aserver	80:正常访问
cmp.cainiao.com	203.119.205.247	80,443	Tengine/Aserver	80:正常访问
pa.cainiao.com	203.119.244.125	80,443	获取失败	80:-
account.cainiao.com	203.119.207.250	80,443	获取失败	80:-
work.cainiao.com	203.119.205.247	80,443	获取失败	80:-
iwms.cainiao.com	203.119.207.250	80,443	获取失败	80:-
apw.cainiao.com	203.119.244.125	80,443	获取失败	80:-
member.cainiao.com	203.119.207.250	80,443	获取失败	80:-
spt.cainiao.com	203.119.207.250	80,443	获取失败	80:-
oms.cainiao.com	203.119.205.247	80,443	获取失败	80:-
vsc.cainiao.com	203.119.244.125	80,443	获取失败	80:-
tdp.cainiao.com	203.119.244.125	80,443	获取失败	80:-
cam.cainiao.com	203.119.215.106	80,443	获取失败	80:-
iod.cainiao.com	203.119.207.250	80,443	获取失败	80:-
jwm.cainiao.com	203.119.214.123	80,443	获取失败	80:-
tms.cainiao.com	203.119.244.125	80,443	获取失败	80:-
dps.cainiao.com	203.119.205.247	80,443	获取失败	80:-
udm.cainiao.com	203.119.207.250	80,443	获取失败	80:-
qian.cainiao.com	203.119.244.124	80,443	获取失败	80:-
woss.cainiao.com	203.119.214.125	80,443	获取失败	80:-
wd.cainiao.com	203.119.205.247	80,443	获取失败	80:-
yc.cainiao.com	203.119.205.247	80,443	获取失败	80:-
cpc.cainiao.com	203.119.207.250	80,443	获取失败	80:-
